	NKX2-1	JAK2	SRC	GAB2	PTPN11	ESR1	CCND1	VAV1	RPTOR	EIF4E	ABL1	AURKA	PDCD1	STAT5A	NRAS	RHEB	ERBB3	PAX8	LCK	MAP2K1	STAT3	SQSTM1	MET	EGFR	RAF1	SOX2	PIK3CB	ETS1	CTLA4	CD276	TP63	FRS2	XIAP	NOTCH1	ARAF	WWTR1	YAP1	PAK1	GSK3B	BRD4	CCND3	MDM2	PLCG2	MYC	EZH2	MAP2K2	AKT2	SYK	RICTOR	GLI1	DNMT1	PIK3CA	XBP1	TRIP13	JUN	PDGFRB	KIT	BCL2	INSR	IGF1R	BRAF	AURKB	LRP6	PGR	NFE2L2	LYN	KDR	RET	GATA3	AR	CDH2	MECOM	SGK1	IRS2	AXL	MAPK1	CREB1	IRS1	NRG1	CCNE1	ERBB2	MITF	PLCG1	CTNNB1	CD274	MTOR
TCGA-44-3917-01A	5.837	0.015823	1.23167	0.040162	-0.390189915202731	-2.07424	0.036886	0.70434660730359	0.19251	0.3335522421347959	-0.1560424416565865	0.650407155411194	-0.49171	0.21449	-0.069099	0.948321580066924	0.042353	0.685232979436516	0.69842	0.66134	1.051095941290066	0.16713	-0.103734	1.73173	0.285479	1.83861212359803	-0.034888641889937	-0.69627	-0.42541	-1.31725021029698	-1.0767	-0.240228867358066	-0.320737652581703	-0.1863695570246046	-0.097561	0.094434	0.120151	0.233736651928722	-0.23581841852067	0.055305	0.413660756656846	0.0649394327836419	0.0757809224762442	-0.096864	0.17822	0.106043836602029	-0.327547335789308	0.68574	-0.1613399999999999	-0.0247219508482401	0.476181513817053	-0.54086	-0.14249	-0.286055872084299	-0.11915	-0.504061964325187	1.1224	0.21123	-0.774054996840008	-0.190304350705015	0.90435	-0.233333730490818	-0.122411279961474	-0.42694	-0.073449	1.65748277309734	0.28502	-0.31337	-0.19233	-0.72702	-0.10682	0.505243238823125	-0.0785560232175279	1.08648163637487	0.045895	-0.15176	-0.3652995424016599	0.055586	-0.22029	-0.4195	0.8042199999999999	0.257442104069457	0.405154357915497	-0.0165049294639409	0.089578	-0.18183
TCGA-44-3918-01A	5.466	0.18833	0.83521	0.53407	0.101801871614619	-0.73426	0.18754	1.22004733067156	0.36479	-0.305279302299639	-0.2260568792898806	-0.46001338884125	0.029235	0.87228	-0.25627	-0.602908486443104	0.167042	1.09756723100607	0.65932	0.59007	-0.0807151496898299	0.12763	-0.044204	4.107212	0.45925	-0.0156526683863445	-0.140202448311261	-0.3166	0.082575	-0.0783974182908301	-0.85476	0.174690055553633	0.1690445694566	-0.0879164709502528	-0.322592	0.098949	0.297609	0.297991481265555	-0.2020624834939339	-0.010664	0.101960061564505	0.240128309332182	0.444721674346187	-0.065173	-0.25815	0.0721740982962541	0.256850338594775	0.43371	0.79497	0.0476003994221513	0.0569291448950565	-0.20369	-0.196	-0.767049776300828	0.62212	-0.0468665207289663	0.81157	-0.51439	0.109540328077319	-0.770381759360716	0.91752	-0.43841153985617	0.0320670445713223	-0.48288	-0.28483	0.705484667606687	0.19877	0.14081	-0.20468	-0.74654	-0.24454	0.542000947675092	0.158489360228242	0.50704036503372	0.090758	0.028242	0.422788897651596	0.3738	-0.14829	-0.76847	2.66109	-0.0314034080782762	-0.295607546101593	-0.351185746395489	0.72816	0.371648
TCGA-44-3919-01A	4.9847	0.16463	1.1974299999999998	0.38516	0.379154161480765	-1.6882899999999998	-0.076612	0.948868691697934	0.23588	-0.27337634296564	0.031144718232739	-0.694556352301723	-0.040676	0.52454	-0.12298	-0.502007650392061	0.50214	-0.0894801972140365	0.46658	0.56678	1.200450173608537	0.27407	-0.171117	3.86825	0.141998	0.173427909031657	-0.0359905520959744	-0.39175	-0.10334	-0.273982830491136	-0.21748	0.104457419131742	0.0869566629228378	0.0894275301393	1.02474	0.038028	0.50942	0.309344258293102	0.233822927492131	-0.1859	0.259703593116141	0.384499666985729	0.14738333637251	-0.2633	-0.17932	0.0314253642444328	0.398764710750159	0.43151	1.13924	0.0477671056189821	0.260664067518568	-0.41691	-0.042693	-0.498719848166991	0.42341	0.324013211827153	0.94666	-0.21864	0.251809436715468	-0.546736392870418	0.45227	-0.451353602216576	0.142297249334574	-0.33444	-0.27255	0.613538580324306	0.29466	0.2526	-0.36943	-0.5289	-0.24191	0.714995074834982	0.0727833778695993	-0.0401720391940473	0.17492	0.14599	0.6481368123172513	0.0073448	-0.06878	-0.23563	2.3369	0.0784979962709121	0.305127038543615	0.254078625484189	0.16461	0.6538200000000001
TCGA-44-4112-01A	6.082	-0.19419	0.56076	1.1654	0.092115865898125	-0.27162	0.21853	-0.198184354162036	-0.016882	0.3719365444936414	0.243430080014666	-0.371485636674999	0.011463	-0.49827	0.0049653	-0.308390873690946	1.0124	-0.0733033148905582	0.141	0.70121	-0.452539260958431	0.72663	0.3733593	3.75843	0.31918	0.149184392463704	-0.0763701021127377	-0.56949	0.011161	-0.281146844078204	0.23989	-0.0766391670454924	-0.0292913488098183	0.225943097139767	0.56369	0.29345	0.5133099999999999	-0.0632015189937518	-0.945165989088987	0.27934	0.0138828786268078	0.174228940358331	0.188578293329913	-0.18168	-0.2612	0.017476155152855	0.499461510126252	-0.25371	1.02693	0.0113812954332838	-0.307299205720109	-0.51319	-0.30734	-0.514089915471609	0.4426	-0.0879251783424629	1.2403	-0.32734	0.412168087369927	-0.704154891172998	0.59234	-0.458446015549517	0.0312952136970456	-0.41475	-0.063289	1.32360512392012	1.0776	-0.11201	-0.41347	-0.4833	0.18689	0.894816410761369	0.107907930252321	0.416526035452306	-0.029104	-0.31168	1.151335755246196	0.30639	-0.10439	-0.59443	1.96907	0.401170221511799	-0.416137296487803	-0.313574776516221	-0.059601	-0.120593
TCGA-44-5643-01A	-1.2251	-0.086076	-1.37387	-0.62694	-0.737282508155655	-1.75852	0.12734	0.771514103714703	0.031433	-0.447217111680265	-0.0006363711170063	-0.0230280391075904	0.22064	0.4194	-0.093872	-0.89353027294035	0.094105	0.0622778013382963	0.36867	0.96596	1.09511424333983	0.72943	-0.134316	0.655987	0.175046	2.51832581615444	-0.188077271424398	-0.27496	0.20731	-0.389559598369264	0.71021	-0.386214889503503	-0.159077120155263	0.8692630006643469	0.601657	0.24761	-1.7795999999999998	0.486537058345137	-1.1204959926571538	0.26237	0.101047421172584	-0.411786661540613	0.754482297473788	0.17092	0.49526	0.0831573242484325	1.135963679135816	0.077687	-0.70154	0.035419890304788	0.742266930591998	0.69393	0.36136	0.0653350303824897	-0.30281	-0.0132432350451369	0.48445	0.82649	0.567866217362953	0.319635422598793	0.21086	-0.434223357606705	0.341737304170486	-0.44439	0.046991	1.20167680381466	-0.057063	-0.29016	-0.059128	-0.54074	0.59483	0.527426268302508	1.08334911768104	-0.166637529224684	0.010604	-0.20664	-0.939191441491971	-0.013901	-0.24445	0.41164	0.13266	-0.0568367519649405	-0.370450729955952	-0.35026486694634	0.069396	-0.80897
TCGA-44-5644-01A	4.4759	-0.54387	1.9971	0.18003	-0.406615986719631	-2.18401	0.25155	0.272917133206747	0.13096	0.045494922626953	0.017083714677425	0.125579744309159	-0.6386	-0.63894	-0.20487	-0.621891179435648	0.244219	0.146090451729695	0.6797	0.80816	-0.084742419918551	-0.65228	-0.020548	2.56302	0.52179	0.721437908983583	-0.020079189798444	-0.45102	-0.7909	-0.685198972741228	-1.2651	-0.0088199245747061	0.0001451859431787	0.0711323470020819	0.2052199999999999	0.46493	0.06433	0.577754333068039	-0.0701637125106975	-0.10147	-0.197995447068393	-0.108212582901362	0.0147728770796071	-0.17803	-0.051469	0.062494952589869	0.91435598070487	0.61201	0.330243	0.451837179406563	-0.115682512978876	-0.52531	-0.36302	1.19700542290269	-0.018488	-0.321626269623605	1.0193	0.40672	0.74510031408522	-0.174078071554548	-0.24808	-0.0976146565014037	0.162394526488738	-0.49844	0.12571	0.707966891378733	0.62486	-0.50753	-0.3577	-0.50388	0.59733	-0.1222905238904	0.257693592222799	1.13613394811955	0.04552	0.24793	0.1510738937454064	0.39185	-0.2072	-0.76399	-0.0773499999999999	0.0266814353299325	-0.924277799165368	-0.030244142115462	-0.11037	-0.308622
TCGA-44-5645-01A	5.5001	0.050948	0.45952	0.6412	0.4038310873173431	-1.3424138	0.11565	0.656494388932635	-0.039848	-0.713058936445069	-0.3694132209977578	-0.852803293341214	0.14508	0.27845	0.21078	0.716874091544086	0.30436	-0.397980964045358	-0.02418	0.53074	-0.1585600636949329	-0.51256	0.277441	5.16236	-0.091865	0.472741640670291	0.176042791142567	0.79475	0.31499	-0.801821679959974	-0.098905	0.291726305963218	0.211196093248963	-0.2268913323932418	0.306074	-0.13267	1.1538	0.157405045370187	-0.1978513015874759	-0.53131	0.0191269860150919	0.171684112070582	0.484557191101564	0.068328	0.10404	-0.122875737305294	0.205170383729859	-0.13734	0.79143	0.677503874457313	-0.403498676631822	-0.42616	0.40621	-0.840234715558197	0.24362	0.0022207681705393	0.50308	-0.28548	0.609613427374278	-0.162325892719438	-0.1401358999999999	-0.579834879421245	-0.0946452135316072	-0.40648	-0.30778	0.440366375456339	0.41474	0.73247	-0.11462	-0.3182	0.089837	1.6292584961416	0.125958660034541	-0.164819403930351	0.036657	0.048807	-0.037776853897756	0.017985	0.011747	-1.1403	3.0879	-0.109512680455741	-0.212710195476704	0.361998335751133	-0.29216	0.265241
TCGA-44-6144-01A	4.9362	-0.18028	0.9084245	0.048099	-0.326047529190356	-2.39586	0.13348	0.275111404426107	0.29674	0.2902952771910899	0.330354922378223	-0.320511576217476	0.074478	-0.084276	-0.28893	-0.605157016861116	-0.41869	0.217449964352294	0.084228	0.74678	1.89852775846804	-0.43719	0.2201293999999999	-0.6692400000000001	0.1064997	0.725498959967401	0.109394939277542	-0.41312	-0.051957	-0.311770547546232	0.23825	-0.227308293347346	-0.0006238475261181	-0.4569314808445266	0.148418	0.0087707	0.8618600000000001	0.175487113484479	0.357919327656756	0.083216	0.296662179759858	-0.0264510004643569	0.263726153115005	-0.21086	-0.18907	0.236124659357655	0.4898253819151952	0.16104	0.4952299999999999	-0.192661322892948	0.290019899423586	-0.43484	-0.063783	-0.0739042744594271	-0.29907	0.733263486240735	1.2479	-0.19938	0.0764506888658891	0.0758304111867196	0.32487	-0.506054753287535	0.120642477787701	-0.53253	0.049575	0.712488290494423	0.94287	-0.42765	-0.089591	-0.50715	-0.52988	-0.1050865328784	0.291639859656842	0.636272024751587	0.34968	0.085673	-0.2048859584810032	-0.17771	-0.37322	-0.69552	0.90671	0.00159740612331	-0.201169875420231	-0.249975200896703	-0.14629	-0.065859
TCGA-44-6145-01A	3.5322	-0.12304	1.54194	-0.071917	-0.408869594295004	-2.26539	0.024446	1.00265529641265	-0.04969	-0.166008439111642	0.3735789105825329	-0.284761236801303	1.7801	0.31121	-0.1007	-0.436941054849726	0.7179530000000001	0.236288866437257	0.47256	0.81327	0.760457989384069	0.32895	1.186447	0.312975	0.447119	-0.11179003298142	-0.0665980667109998	-0.75118	-0.071367	-0.118805742280404	-0.9357	-0.175280113922111	0.0706726180805319	0.173463325757744	0.6122460000000001	0.18177	0.47712	0.231203751872452	0.0680732033269845	-0.60449	0.676465516160628	0.0499937042471239	0.68347316933995	-0.099822	-0.20494	0.162815501626262	1.0463779558385098	0.61605	0.11102	-0.115448900459577	-0.253461002871756	-0.6294	-0.45797	-0.374252327727581	-0.1723	-0.493036912839637	0.38054	-0.50398	0.0526366495802693	-0.279040700741621	0.314943	-0.416936825170434	0.232488778402658	-0.48627	-0.042533	1.31049473457464	0.0173	-0.3537	-0.071982	-0.48557	0.48886	0.371218809812192	0.470777701705107	1.23572107312769	-0.23342	-0.14082	0.1525802660098211	0.026584	-0.394	0.0018431	0.68317	0.0294486625780649	-1.0165067693044	-0.42368395874806	0.45771	0.4696399999999999
TCGA-44-6146-01A	2.5744	-0.11498	5.4502	-0.08152	0.8927013960781139	-2.28593	-0.012856	-0.525903255204989	-0.049437	0.2634986746870119	0.3172550014750049	-1.19988340512203	0.5597	0.46346	-0.10589	0.333336481608904	0.272449	0.619319895448772	0.39537	0.59414	0.5200980881673806	-1.0283	-0.055063	1.888402	0.208831	0.676413276238359	0.61649473131743	-0.62953	0.1685	-0.370567977282803	0.57527	-0.0810824615147015	0.276787236906192	-0.4084325647840079	0.0228725	-0.081697	0.71555	0.981069198554339	0.614159658857554	-0.7778	0.142561124703032	0.140928681446936	0.69474993438976	0.31159	-0.29044	0.300022163206351	-0.4820236204235988	0.15721	1.14209	0.489247035995436	-0.930066147719178	-0.50269	-0.24705	-0.685433851061461	0.090156	-0.225719732698214	-0.12099	-0.72132	-0.194055119316205	0.0604005102290688	-0.5426300000000001	-0.897380562167849	0.342099290641373	-0.47287	-0.3003	1.59216109681693	2.0163	0.0627	0.067301	-0.45516	-0.45882	1.73905290646365	1.26470428015881	0.837139962830026	-0.18802	0.28427	-0.685900005557396	0.15499	-0.31086	-0.83871	2.7888	-0.340327709956571	-0.480974011001373	1.377287606236444	-0.32847	0.67548
TCGA-44-6147-01A	4.2419	0.12794	1.41114	0.42373	0.18083615796379	-1.77109	0.30098	1.02352637790871	0.10384	-0.515198649540975	0.209394983029567	-0.809204145456805	-0.055817	0.57814	-0.032713	-0.332986193420351	0.87915	-0.13563315900723	0.41337	0.37465	0.7978121528531839	-0.42774	0.3742209999999999	4.00881	0.2440690999999999	0.346325603987141	-0.0049885776720292	0.39024	0.046443	-0.353564954989178	0.28735	0.038285105376442	0.0583520927429226	-0.1367525923991345	-0.083856	0.062861	0.674259	-0.612344263225641	0.010436949862832	-0.421	0.254584503018353	0.0436989961484051	0.487044664729867	0.11988	-0.15376	0.0583581804018578	0.33310425986638	-0.44288	1.76259	0.305564050624667	-0.134364654698583	-0.22979	0.46338	-0.711425559156247	0.20453	0.542385203837749	0.69546	0.031609	0.168404079039605	-0.485959394999916	0.4536	-0.492838302717208	0.120328514788021	-0.35768	-0.36694	0.62172116341051	0.3146	0.19061	0.19699	-0.40681	-0.22628	0.573574320305813	0.413765283183357	-0.271272208549775	-0.01941	0.2364	-0.2542253284779216	-0.014715	-0.05304	-0.8743	2.6905	-0.208339014876559	-0.0782415994972386	0.1935227644693589	-0.26409	0.61819
TCGA-44-6148-01A	0.45161	0.54225	0.7293499999999999	-0.35719	0.66124	-2.10169	-0.45322	0.0	-0.52331	0.069036	-0.32712	0.0	0.7176	-0.13316	-0.10134	0.0	0.061394	0.0	0.064159	0.97024	0.072542	-0.44959	0.08178527	2.42331	-0.03783	0.0	0.0	-0.066251	-2.3197	0.0	0.059455	0.0	0.0	0.15009	0.7042299999999999	0.20735	-0.0672800000000001	0.0	0.20595	-0.34631	0.0	0.0	0.0	-0.15313	0.44293	0.0	0.0	-1.2463	0.3194073	0.0	0.0	0.26722	0.066676	0.0	0.35548	0.0	0.22076	-0.28915	0.0	0.0	-0.47603	0.0	0.0	-0.26487	0.080717	0.0	-0.10891	0.29818	-0.62786	-0.66501	-0.18897	0.0	0.0	0.0	0.29086	-0.55404	0.0	-0.16295	0.12881	-0.20482	0.8712099999999999	0.0	0.0	-1.2003	0.20414	-0.257807
TCGA-44-6774-01A	4.0192	-0.51268	2.4873899999999995	-0.619	-0.688812974634371	-2.12498	0.26865	-0.817360043053795	-0.55261	0.091758652837397	0.8849707923397909	0.354733361107294	0.08752	-1.2523	0.021805	0.258607167045097	0.408807	-0.0735509519364571	-0.087511	0.17364	-0.3424583700363829	-0.71555	0.1564683	1.056717	0.134963	0.297894448940798	0.157413830102263	-0.57035	-0.3425	-0.39268715496851	-0.36694	0.0364463639448081	-0.633255672694481	0.339035053414934	-0.02137	0.20266	2.59564	-0.367813516195835	-1.964993902458402	-1.0985	0.113476115844871	-0.201120098799251	1.0899217298309	-0.47557	0.39016	0.666281677161459	2.780972308960213	-0.2407	0.79132	0.353440614610301	-0.176606669542406	-0.43673	-0.29126	0.0672487962458886	-0.2001	-0.0761477983598848	0.97333	-0.56787	-0.323792389872139	-0.660476731148646	-0.53247	-0.109876394894336	0.0996454430275152	-0.3545	0.073769	0.942307861692079	0.29279	-0.25215	-0.15551	-0.57724	0.18795	-0.239122207071504	0.794337443932684	-0.601791841059002	0.36815	-1.1921	0.1095643535832709	0.076084	-0.10537	-0.64466	0.02278	0.85044544942583	-1.68583105488522	-2.375620594918548	-0.28059	-0.3671529999999999
TCGA-44-6775-01A	3.6935	-0.17305	-0.0270499999999999	0.131	-0.540600709799457	-1.76904	0.69887	0.596331851423904	0.21247	0.048784521968854	0.237265856171263	-0.515989556202164	-0.16793	0.17088	-0.12422	-0.233292570961514	-0.264023	-0.649251995084436	0.17029	0.76728	0.4274819742013129	0.62472	1.1671900000000002	1.02419	0.489927	0.615076265110999	-0.0415257247539777	-0.035165	-0.18801	0.501078565871874	-0.98629	-0.0498719850609118	-0.167923915679965	-0.024192315460168	0.209171	0.014882	0.99533	0.248741277903835	0.3434181551613508	-0.55105	0.212806073507761	0.0142934763534807	0.0305890710251186	0.24098	-0.09832	0.138515651914703	0.792095540544825	0.82967	0.89052	0.153014591421489	0.124541587601936	-0.012592	0.27508	-0.433525044103305	-0.19452	0.732784744851285	0.51213	-0.27864	-0.0545404628977287	0.0785660541352228	-0.1086969999999999	-0.418014369765969	0.143853031219409	-0.41776	-0.080967	0.221182942095495	1.1633	-0.32185	0.5031	-0.42321	-0.12896	-0.0865200660255481	0.218948457877742	0.310498181475116	0.85164	0.22522	0.0727998657499958	0.21515	-0.22949	-0.28296	1.28126	0.259164827158442	-0.235152717194046	-0.351550752127294	-0.064705	0.0253759999999999
TCGA-44-6776-01A	5.8409	-0.097276	1.50503	0.18572	0.43161	0.4303999999999996	-0.19401	0.0	0.26134	0.4177	-0.10067	0.0	0.16042	-0.063928	-0.092902	0.0	0.5981100000000001	0.0	0.26495	2.7254	0.61683	0.082847	2.230015	0.412209	-0.34133	0.0	0.0	-0.26595	-2.2037	0.0	0.19496	0.0	0.0	-0.43913	-0.1078067	-0.22463	2.6243	0.0	0.29537	-1.0062	0.0	0.0	0.0	0.20173	-0.28908	0.0	0.0	0.19736	1.18751	0.0	0.0	-0.21698	0.46043	0.0	0.21336	0.0	1.575	-0.41189	0.0	0.0	0.71108	0.0	0.0	-0.37233	-0.22025	0.0	-0.06779	-0.19491	-0.096401	-0.46013	-1.077	0.0	0.0	0.0	-0.094952	0.25436	0.0	-0.35988	-0.49743	-0.91091	3.4275	0.0	0.0	1.1367	-0.099307	0.431166
TCGA-44-6777-01A	3.9995	0.077692	1.6322	0.81197	0.0735431642100539	-1.52156	0.33813	1.23212630837965	0.17372	-0.4189462081632409	0.24474263421123	-0.798320102276768	0.0	0.91241	-0.013868	-0.521579166487379	0.13817	-0.427021034837844	0.34051	0.77655	-0.190354361026134	0.40794	0.625383	3.4139500000000003	0.5326394999999999	0.281999075597959	0.0236800467584399	0.081668	-0.13524	-0.123320659112704	0.31631	0.319897601731329	0.553970858742647	0.237585653208216	0.3930389999999999	0.16554	0.35808	0.14329857759834	-0.235260741964197	-0.96218	0.0084016356798996	0.161840178328497	0.587516174595377	0.35779	-0.096818	0.148678872466993	0.8531530974445569	0.91771	0.49061	0.0920997764322828	-0.263015089147021	-0.27178	0.49355	-0.426943243532097	0.088578	0.307774638921722	0.47561	-0.2098	0.402707588880291	-0.602946098692339	0.422096	-0.421772096610009	0.0017777982777586	-0.42899	-0.10534	0.70093224580085	0.30833	0.39715	0.082671	-0.40919	0.30225	0.158137287033793	0.332081515333361	0.0607828779232353	0.5804	0.1708	0.394383487499034	0.41768	-0.28599	-0.79178	2.9103000000000003	0.204858915476706	-0.14501310373763	-0.612869038001215	0.15287	0.28997
TCGA-44-6778-01A	4.313	-0.091709	2.12183	0.44246	0.3666740527832815	-1.78079	0.20865	1.22617723356807	-0.14466	-0.066542089235336	0.3703849544920949	-0.236613372427334	0.11783	0.55922	-0.022049	-1.18318336474505	0.54096	0.842624057699962	0.36199	0.52587	0.718720074963767	-0.31455	0.077621	1.5397500000000002	0.79811	1.06419517771796	-0.206600786305492	-0.58434	-0.21825	-1.12296706407889	-0.88542	0.036760207449512	-0.0335245691158772	0.990933903376617	-0.4572299999999999	0.18671	-0.2564573	-0.245526039050129	0.2582168765288899	-0.37771	-0.108868291136953	0.252421273483913	0.422396882567473	0.1494	0.10563	0.16719623605464	2.359597907814401	0.34689	0.3870599999999999	0.0642346748620514	0.344679068011067	-0.35794	-0.10887	0.100898605759487	0.20493	-0.264222362699907	1.3809	-0.36237	-0.711055752741373	-0.52888205708224	0.197489	-0.271214282354281	0.267608224468556	-0.39916	0.21847	0.62794387206841	0.012867	-0.047118	-0.032246	0.16292	1.2109	0.120974988414976	0.866954111375125	0.257334964392596	0.19701	-0.036281	0.7363599353704497	0.40967	-0.24459	-0.65459	0.8984000000000001	0.644996719590342	-0.383155039380392	-0.4754269707787619	0.30936	-0.027676
TCGA-44-6779-01A	-0.69882	-0.061636	0.416594	-0.13032	-0.730371748611726	-2.29721	0.093201	1.59896635521303	-0.013002	-0.135546750724581	0.414209426603907	-0.557383653935395	0.56238	0.4648	-0.031813	-0.973597597551284	0.79043	-0.179741062147378	0.83152	0.87303	0.0626199080164467	0.11075	0.02722945	1.33031	0.382033	-0.293447567926461	0.0339925041219057	-0.73768	-0.58495	0.124183735904095	1.1663	-0.375755756268676	0.280655167139559	-0.1746473422467521	-0.0278007	0.089949	1.21657	0.37252342390159	-0.662783167900197	-0.40377	0.187088312068917	-0.194932029902098	0.619210345415247	-0.12518	-0.12501	0.299176217406153	0.0929149803628789	0.82062	-0.5837300000000001	-0.0316777319794788	0.136143990464446	-0.095411	-0.21068	-0.35664712232603	-0.38819	-0.0405405012936586	0.075835	-0.10251	-0.350320861644228	-0.895116538950698	-0.34845	-0.460173227845576	0.14865833417341	-0.41526	0.008495	1.37584246657639	0.90144	-0.45331	0.38597	-0.59242	0.10688	-0.118449564076904	0.26201581986174	0.0506939866732985	0.087018	0.23467	-0.6868164496672571	0.018239	-0.41174	-0.48801	0.1959399999999999	0.137840961395511	-0.918717845364721	-0.00106703600623	0.46682	-0.42341
TCGA-44-7659-01A	5.1166	-0.26692	1.3120948	0.088789	-0.117914694468019	-1.69484	0.24689	1.19021016251428	-0.10298	-0.037119923019521	0.420018426119797	-0.725232626683569	0.048084	-1.0255	0.096092	-0.312199070859117	0.6237900000000001	-0.457065713472498	0.21212	0.88423	-0.060206025175281	0.19144	-0.02114919	1.30913	0.55358	-0.0093185586467701	0.0072950326678019	-0.8563	-0.45341	-0.158217263531483	-0.31552	0.142103667386281	0.133270031445266	-0.1000509051165559	0.259886	0.17156	1.59655	0.163849005836878	-1.3164858346310448	-0.66594	-0.15559894011623	0.0478737611339745	0.522406900658376	-0.12828	0.11124	0.108516075429821	0.597689390367101	0.12693	0.0748599999999999	0.262250174007189	-0.425880221620823	-0.42039	-0.37446	-0.883102625659857	-0.0045982	0.517415793451675	1.0458	0.84589	0.192731002714676	-0.27375006007946	0.288557	-0.574473574899412	0.257416874387818	-0.34432	0.050841	0.353658269385259	0.19399	0.20905	-0.15551	-0.49096	0.56852	1.05974685694961	0.443760480010107	-0.0404006413140174	-0.039312	-0.26181	0.306043955160406	-0.20605	-0.11435	-0.68403	0.7843199999999999	0.109119638542359	-0.244499284256239	-0.771480826586138	0.07254	0.03904
TCGA-44-7660-01A	-0.29845	0.012988	1.3866299999999998	0.59712	0.0849551747617709	-2.00381	0.17526	1.27411529633215	-0.14349	-0.3366510545935279	0.1080236003845979	-0.0362879433824451	0.43153	-0.67006	-0.24981	-0.204369913346103	0.239331	-0.0948268983598927	0.10149	0.55113	0.077749348140031	0.72243	-0.0077129999999999	1.6839400000000002	0.1831829999999999	1.70071826196956	-0.130986369380235	-0.92916	0.071141	-0.626191739962829	-0.40483	0.0554942022643455	-0.010148786538429	-0.4631873301200625	-0.048176	0.10638	0.59322	0.705298087859156	0.385612535252571	0.05632	-0.114871638598036	0.180634187271545	0.779920721178618	-0.0063369	0.0089033	-0.0774281196138117	0.471045087005982	0.8302	1.06413	0.0017683535051759	0.279660323230392	-0.37832	-0.41852	-0.356322989063296	-0.0026109	-0.100836914323721	1.5459	0.31654	-0.182612093647459	-0.420778208714143	-0.298456	-0.157721872106744	0.189810199976765	-0.42992	-0.0028873	0.912727820306266	-0.24091	0.10571	0.021554	-0.70501	-0.11916	0.763910462666992	0.432378032961777	0.372999451991421	-0.15325	-0.1934	0.247117421064918	-0.48081	-0.3704	-0.35964	0.93178	-0.0055144376743681	-0.0115678340084246	-0.232696069279226	0.1441	-0.391164
TCGA-44-7661-01A	3.8419	-0.21226	1.97489	-0.46501	0.3284471196952579	-2.11442	0.12932	0.596771390428958	-0.42315	0.404436907952645	0.427084725894273	-0.402855070530779	0.04334	-0.67256	-0.0018342	-0.669001873217601	0.436105	0.450456636016931	0.18568	0.74918	-0.286218383928972	0.25117	0.245664	2.3724	0.43195	-0.264375453107726	-0.206184854385319	-0.3033	-0.041659	0.292555755951906	-0.34487	-0.052372943697163	0.0408789680901111	0.098709036952962	0.225092	0.39968	1.26607	0.219091670873583	-1.4795728742672098	-0.72789	0.170919663502577	-0.0976844200313834	0.290740293418182	-0.27533	0.011483	0.122481936206275	0.715165975616578	-0.083844	-0.0748499999999999	0.08856244163214	0.0667002935638878	-0.42893	-0.55823	-0.225741018528347	0.1557	0.170867745859623	1.0594	0.075887	-0.0637126202197961	-0.687616143957112	-0.691619	-0.46114356469717	-0.0247370603620877	-0.39314	0.12847	1.50094462300994	1.1104	0.026057	0.086493	-0.51262	0.19695	0.0199760711774749	0.381674604521103	0.173885566896109	-0.008813	-0.9757	-0.0131847398299061	-0.1634	-0.031019	-0.22145	0.66651	0.0844492656955166	-0.410235946278919	-0.7731611797539161	0.7945	-0.2328819999999999
TCGA-44-7662-01A	2.3985	-0.14006	0.0673809999999999	-0.67252	-0.549566939403074	-1.69669	0.50859	-0.258524759271445	-0.56366	-0.638972880952933	1.094775443280837	0.596951786007291	-0.53542	-1.1418	0.14831	-0.156670239064138	0.40941	-0.604298366118365	-0.060481	1.3617	-1.354971598694127	-0.97333	2.32323	0.50187	0.44496	0.0215821651024447	0.0640354331074479	0.86203	-1.9982	-0.415067009124411	2.4633	-0.0391454602688071	-0.489588987795156	0.224450059815121	-0.3344399999999999	0.78708	1.74485	-0.476952977231706	-1.529614175370788	-1.6564	0.185235704904156	-0.459633740891052	0.77931276873082	-0.030313	0.44745	0.714391049994779	1.046500495441326	0.040517	0.592848	0.156204531447703	0.33809254602925	-0.31757	-0.12005	0.671943405292842	-0.3051	0.32489765863133	1.2833	-0.31585	-0.402934678491044	-0.77984881716508	-1.57965	-0.153449374003311	-0.0600431250900451	-0.3279	0.91297	0.908083427342558	-2.0538	-0.7854	0.30539	-0.25119	0.93876	-0.0671785352106755	0.174013680949607	-0.755610933196122	0.18351	-0.89675	-0.863657352924977	0.10117	-0.15946	-0.29911	-0.6356800000000001	0.176765947145038	-1.77060108698108	-3.904723742617205	0.50407	-0.5444220000000001
