	LCK	RRAS	MPL	PIK3C2B	SMYD3	TSHR	CTLA4	CDH11	MEF2B	NTRK3	IGF2	TYK2	EZH1	CCND2	HDAC7	CACNA1D	JUN	RAC1	WWTR1	PAX7	FGFR4	NRG1	DOT1L	VAV1	CREB1	TRIB3	FGF6	BRD4	TERT	CARD11	IRS2	GNAS	CALR	RAF1	USP8	KDM5A	PIK3CG	EPHB4	SRC	KDR	MET	HDAC2	PIK3CD	KLF5	SGK1	HDAC1	REV3L	CTNNB1	LEF1	EZH2	MAP3K7	NRAS	RPS6KB2	CYP19A1	INSR	BRD3	IQGAP1	MAPK3	ATP1A1	CCND1	IL7R	GSK3B	EWSR1	AKT3	EIF4E	KSR2	ELK4	SF3B2	PDCD1	MEF2C	AFF4	H2AC17	ETV5	MEF2D	ICOSLG	CDH2	PGR	NUP214	MAP2K2	FGF10	GTF2I	RHEB	MAFB	HRAS	MDM4	LYN	GATA3	AURKB	PRKACA	CD276	MLLT10	ERBB4	YES1	ETS1	BCR	NOTCH2	PRKDC	MITF	PRKCI	CD28	CHD4	FGFR2	SF3B1	TCL1A	GATA2	ARHGEF12	MAP3K14	LRP5	IRF4	RICTOR	SLC9A3R1	ARHGEF28	YAP1	SQSTM1	MLLT3	FGF3	SYK	SOS1	FGF19	PTPN11	CD19	H3-3A	GNAQ	COP1	STAT3	CSF3R	RET	BCL3	MAP2K1	EPOR	BTK	FLI1	TP63	NCSTN	CD74	BCL6	PDGFRB	STAT5B	RHOA	DNM2	ATF1	FLT3	POU3F2	NSD1	JARID2	SOX10	ARHGAP35	PAK5	BCL9	MYCN	PDGFB	IGF1R	STAT4	ESR1	EPHB1	NFE2L2	STAT6	FGFR3	STAT5A	MAPK1	DNMT1	ABL1	VAV2	SMO	MAD2L2	PLCG2	GAB2	PLCG1	LMO1	DDX5	NCOA3	GNA11	AKT1	CCND3	CDC42	HIF1A	HMGA2	IRS1	RRAGC	CCNB3	DEK	RANBP2	REL	ALK	GAB1	WWP1	XIAP	PAK1	TRIM27	IL3	SMARCE1	ARAF	PTPN1	GLI1	APLNR	CDK6	CCNE1	TBL1XR1	SS18	PIK3CA	GNB1	NKX2-1	HGF	RPTOR	MYC	BRAF	EPHA7	MDM2	SOX9	PDCD1LG2	AXL	PAX3	ELL	YY1	IL6ST	SETD1A	EGFR	SETDB1	ZNF217	EMSY	KRAS	PPARG	ZBTB7A	CRKL	GNA12	NOTCH1	PIK3CB	CDK4	FUS	FGF23	NTRK1	IGF1	CRLF2	AGO1	SOX2	FZR1	LMO2	JAK1	PAX8	TFE3	KIT	PHF19	CD79B	JAK3	PDGFRA	AR	CXCR4	KLF4	TCL1B	NTRK2	ERBB3	ETV1	U2AF1	PAX5	XPO1	TRIP13	ABL2	CD79A	ERBB2	XBP1	FRS2	EIF4A2	MECOM	MYB	CUL4A	GNA13	MST1R	HDAC4	TAL1	FGF4	AURKA	NUP98	FGFR1	BCL2	NSD2	FLT1	CD274	FLT4	RRAS2	SHOC2	WT1	DCUN1D1	LRP6	MTOR	HMGA1	HSD3B1	ACKR3	ETV4	HSP90AA1	NUF2	JAK2	FOXA1	AKT2	RAC2	FYN
TCGA-05-4244-01A	1.0967628804023777	2.126249717338701	0.1646894457168223	0.9590242421480266	0.9462932847334308	0.0301738174288955	0.8431563300490736	1.3248584687848577	0.2014757154007286	0.0314649737472547	0.0044758152709918	1.8754935841722329	1.5250802210329044	0.9476961445445145	1.7303241988581393	0.4525900999105018	2.598838779655031	2.8247352818240237	1.4187562111472147	0.0294313767399671	1.0499071054297058	0.1088460153135933	1.1786162080593194	1.601725966144482	1.262448081817761	1.6225865752121014	0.0	1.3999494921033966	0.1125097892128848	1.235063412075084	1.223564087141826	2.269404250951277	3.1816925823058817	1.4668810132882806	0.9607478212458924	1.3794282208957882	0.8153193366184989	1.6472209604729564	1.9060797614025673	1.6088805380392304	2.669412330937334	1.289480393460163	1.1446149539816242	1.86234102698816	1.649964661651047	1.98727859840733	0.8222384242149168	2.554958879331446	0.6372969085950906	1.437249424641469	1.4092698186791308	1.9549614993452216	1.5247925978119112	0.0227798437760279	1.6482724534345894	1.2243943024175945	2.0925912754289246	1.9501105104507608	2.34967909792876	2.690092128844435	1.2667144751716708	1.0224744746617085	1.8933229395034552	1.2659886334139778	0.9903672240164716	0.2226141051496183	1.5577283754382545	1.9526093655137744	0.4829728789479544	1.4315664105308217	1.8174927353133683	0.0542829958894829	1.4438371994096904	1.8707011807397629	0.0538020073263249	0.0553696054876787	0.1065347473040047	1.317764932980416	1.870670140864179	0.0537404043122122	0.9348244081542916	2.017003057111016	1.3507881012982283	1.5861146903730463	1.4305889402392578	2.0416705072286487	0.8767757823954904	1.3453716034283982	1.6269900224649072	1.7460572674047818	1.1618026865399085	0.0983228402708411	1.687422329555823	1.4913922480750856	1.5824814817092954	1.8071745167567532	1.9334253845334604	1.0242722100061818	1.671554764579332	0.7307886949846677	0.9441399576184996	0.8553586876694733	2.0165284462825035	0.1286852698333976	0.8485843198752322	1.1376789700954488	1.622644671401927	1.7862488488255577	0.5983247234967118	1.219268306020549	2.0241915478585244	0.8715391289870431	1.9696927695543387	2.1750542410625084	0.9522779121397908	0.0	1.6500111392683832	1.3780452578283855	0.0	1.8256019186569956	0.2489295443633362	1.8304966096993365	1.7156172863005437	1.8271973619462227	2.043220988822272	2.4897313026803385	0.0985313552008014	2.1464604074744766	2.186368224152506	1.313357987621493	1.1446837057971078	0.9414742530163996	0.194100958672096	2.282873944954734	3.5116480821041973	1.881917225675396	1.5835496210309388	1.6340475283690072	2.652988972777254	1.6086655723051109	1.736010858661724	0.2348046977074826	0.0438272727606482	1.4954942223367758	1.0046168467228416	0.0394884188171867	1.6194189761447366	0.0326475986844427	1.6761891140012346	0.1748464691370144	1.181717638239009	0.9575758264709504	0.8881111694094685	1.777910912945574	0.2442281963317267	1.840320369486355	2.2456569581356445	0.5838044084620366	1.3682728162789577	1.934108088878311	1.490493449795863	1.5266297475326582	1.4653394228296532	0.4660780875382786	1.6530809818008982	0.6504025283665325	1.2198447820653804	1.3317031264114176	0.2165572715897259	2.5502412654822644	1.3771696298559888	1.906452613041421	1.526855489779407	1.855464062928992	1.8679441895440243	2.103291450018312	0.0110690073132525	1.738080583682755	1.180961333115637	0.0890672960098583	1.87922257661678	1.5185154281975388	0.975290062369142	0.1419092147568311	0.8574863774953302	1.640637377090251	1.7895330979916713	1.8462024920037252	1.6542536680576645	0.0	0.6212271062886827	1.989478913866814	1.9117478056451	0.1916017265480489	1.0225728071681983	0.5063883226464594	1.1391860549241684	1.624084065993226	1.6982203910587303	0.8265394255055593	2.131863583190303	2.3517373311266314	0.4820590713753003	1.2698926866030087	1.8228428176950149	0.8603733038993843	0.0498187900001279	1.328440719668674	1.0198485396034789	0.9248802655373848	1.4400685471805637	0.0	1.2009771010473889	1.7768067920768778	2.3368913203395416	1.4278881189387589	1.944135258099929	1.4832375201838677	2.1094176806916978	0.9595658935381024	1.7137766813570567	1.516972417640276	1.425017156615053	1.822623059869147	1.8030927546771465	1.2792373745523271	1.6259612156054837	1.8819025761278496	2.316652183822227	0.0	0.1755924586185212	0.1016331161293796	0.3538855279988536	1.231806767784993	0.7615613657773876	1.444330774816507	1.2016989049132798	1.7613709913099589	0.2313966955569345	1.7153462126183006	1.7855893738176485	1.3805536202643418	0.3287872197616957	1.32053704579416	0.7660816423548465	0.1921276285291248	2.1962728774615763	1.2395525060960404	0.0	0.2225066124160857	1.994872555543665	1.167397924346092	0.3511695248425416	0.4989314246643234	1.5334174254182118	1.4137580669076162	1.254644884479183	0.9569634290079004	2.329029675688149	2.443841040243004	1.341742389968504	2.284981124850013	1.2279258872181866	0.6689744826758267	1.548067384737838	1.8084554479102797	1.6453910928872637	0.7548876927974562	0.2962843207253415	0.0	1.4186713475464237	1.618573306319124	0.7990527448606423	0.5539786440023039	1.3079024061532054	1.4368467840700987	1.5098199073038363	0.9670615800692278	1.4084875227006586	1.6635602087138517	0.1407181725319528	1.2715340418583907	1.3078348390501402	1.5075835470608585	2.431310229669001	0.0	1.2562285869352194	1.6515513944765674	3.001900987375523	1.3312818761899845	0.9111369098428698	1.3012019190858235	1.4008951411749315	2.102049226139523	1.29051367121668
TCGA-05-4249-01A	1.08334315964008	1.9228530613945296	0.1401610745808383	1.620476179851294	1.476879052481016	0.0797960497996363	0.6913006780375642	1.6546563455909102	0.1137398010097492	0.0497845718771533	0.0529929161922345	1.8569332604555908	1.3744635676399346	1.3142424477234678	1.7681236140662793	0.7112116672570123	2.3444946660445085	2.611351850507073	1.6278602086270515	0.0041720735480987	0.8287674249723551	0.0679489470616061	1.0841831681468117	1.3859735750700026	1.436609325469051	1.5701919870467964	0.0	1.5012632527368484	0.0477030786969489	1.6214585963767971	1.0971453853938604	2.39777014889786	3.2239807451728217	1.5246237582487885	1.024023183357045	1.332481079774102	1.187169633086918	2.1031210488848275	2.138620151632622	2.3058542883805933	2.4102163384267423	1.676958816450671	1.452691993547104	2.2819890017694533	1.9080735455657345	2.107310366501763	1.1844602022866142	2.594905047998205	0.8905104284170428	1.080633919878593	1.59605797126855	1.8795221818561736	1.4443542785566628	0.1052743410762175	1.7366778420024371	1.6072103932172577	2.3404934229586547	1.8186682834877943	2.300706929432264	2.149721519975293	1.242853647106217	1.308536162557001	1.9075787719892447	0.6674388368199631	1.0267078726104102	0.3663671017066717	1.4437296859778967	2.061733007374432	0.8425632245144441	1.203690754616647	1.756947656535988	0.0991981459708986	1.5448230838520671	1.906289908288535	0.0596240578838836	0.0805671552867038	0.1434006656211369	1.2925423540254046	1.925943167425518	0.07747309635097	1.1944913886595103	1.962746477451493	1.6568431542041602	1.6295210281693373	1.3673843494391928	1.8564619257556023	0.647442195620145	0.8683450376204421	1.7538804453167272	1.9664707982119085	1.2325556499440442	0.452387432175077	1.7636595442332468	1.608353195081658	1.654536536845479	1.7515977554190636	1.611516465026341	0.823034071660351	1.8835547403062085	0.7999031057870875	0.9620668601010678	1.2108473942643216	2.1967124629943644	0.4598971928343168	1.1593286678756571	1.785984569778868	1.2139735884185887	2.062295746259892	1.1389555939489635	1.0441181202115857	2.5144920805380284	0.5052210386851813	1.969944306851088	1.9862169506563847	1.198634671170277	0.0	1.9050876652747792	1.5233747238802449	0.5929040565796562	1.8609108627344535	0.6682937999445899	2.0101611091761664	2.0358912422842987	1.9308361217934384	2.2768855164748594	1.3596482694050065	0.737436131466231	2.127377173654866	1.913872692101549	1.2748281956955123	1.3620264826093844	1.022704407361102	1.0537595331079077	2.3679904555711047	3.5694257867647847	1.618534416971903	1.8204974651246313	1.7325560158494149	2.7029541469852676	1.8367083796240549	1.6519607190444912	0.4452616563364961	0.0321126891306726	1.4194501414201175	1.3957872024781244	0.0257779223405404	1.6493099317129951	0.0365388532911585	1.938194693317983	0.6107826231992698	1.2115576239764876	1.476576053860421	0.497393433758638	1.019316736429246	0.3359391752661264	1.9854850567399915	2.1124763920679936	1.6461995845497384	1.4743367870291697	1.9921912828917263	1.527813172391906	1.8353789769871796	1.7386579537917686	1.216678905719699	1.4711594600740074	1.462702716738659	1.149948730180932	1.6304996303240842	0.1237933804070918	2.5169254069608633	1.7226997220890938	1.6327974068718605	1.8564703345407605	2.028708187780653	1.972785353906163	2.306935218592185	0.041198479624127	1.1457789896031507	1.2263564046366893	0.0607311441208139	1.9316448442339873	1.5966942064839411	0.8818033360240711	0.1011938224313817	1.0752680077093746	1.566221530499768	1.554695681697484	1.6024953493336258	1.836425956400088	0.0	0.5560728104775337	2.0943624170618467	1.9372796889441883	0.4485076134604997	1.3256661202482478	0.5812645110658804	0.8414268800990834	1.70785394666039	1.6968255795085747	0.8319103291688894	2.3606539756544227	2.4112191356258155	0.8662205251863728	1.3433291553523217	1.6157244398848112	0.7481587297524381	0.1171286007837648	1.2759743430504402	2.026483603252874	0.9475191256305872	1.735920159910089	0.0	1.318209322019456	1.8880461516659417	2.4843387059460627	1.5110480602059926	1.8241461488050823	1.5755133527607352	2.690622318735103	1.0928997707934711	2.099906105028701	0.8342973458792442	1.559263331456984	1.8892754336993296	1.7783461679014854	1.3362712867901965	1.4211506297986911	1.8256609748729813	2.292322255775792	0.0	0.3255995174572301	0.2325819783487362	0.1342907756953347	1.312432983220371	1.3821560819114975	1.666049759078662	1.221213155215192	1.8680620024770291	0.5975219800520842	1.899519194572439	1.477131055181374	1.3046923883631665	0.8036937548481321	1.065897157802032	0.9148123985744356	0.3019348921434235	1.8542532899030943	0.9906578671491988	0.0	0.1699842572845276	2.390503769689167	1.0318411021972649	0.1354683634425841	1.292716906612998	1.3722366806043425	0.9073310048265512	1.2168916051676704	1.7077701344602538	2.2444997910829114	3.06548714868102	1.3652482282316991	2.173043044868016	1.2389479902306206	1.2462967373847142	1.8419150442073569	1.7927742115396943	1.3035939840203166	0.8700039735219249	0.4399489667336468	0.0	1.2110655398945425	1.744408689848159	1.3288708576169144	0.6486629277604288	1.1295908106773542	1.1092429603800436	0.960821426627354	0.7634174239810712	2.3226665193818663	1.825736319880384	0.0954637736706988	1.2495871611874447	1.280253625233619	1.4234256132099217	2.614258553270733	0.0216657578601978	1.104205845322782	2.1778859270447715	2.96054181740984	0.5826228611209103	1.0144888316482246	1.810620816846648	1.5269606005354044	2.0956170550593822	1.5382025819049587
TCGA-05-4250-01A	1.6324338300273329	2.305102475809751	0.1805371904074335	1.27021417708508	1.1620559858715092	0.0184603276734103	0.9605661798580764	1.5797038237792744	0.0483870076040529	0.0270911589199638	0.0167404549326559	1.5154146978745482	1.3943574916045818	1.0088981140501063	1.3699659666884558	0.2260211198332065	2.5660552062714603	2.729396322481123	1.8348503514371413	0.0	1.1786430612878622	0.3488589349427846	0.793344836770383	1.559269717415848	1.3531834332109625	2.347837329217885	0.0	1.324626816395426	0.0089298679048687	1.7026732835152356	1.2218644869243322	2.543110790135363	3.075168741541545	1.3860314324267735	0.9261361170839688	1.217208166673931	0.8051666061694894	1.9057979469433928	1.893538909046752	1.608063505072311	2.367646876516167	1.434641842412711	1.1647484204909164	1.9942289303651484	1.7216712323868826	2.1271617064016186	0.7251509385655877	2.4563246343261116	0.8562789502133707	1.2956216460325682	1.424064343692127	2.006883527824082	1.3932245138133292	0.1396920119566671	1.3620545769797905	1.1451478636015484	2.2645996663488157	1.9967945064555448	2.086750675174761	2.4785092918137877	1.3287296403807374	1.326511941404273	1.8293497397989649	1.1536984757724007	1.1273030515471378	0.0296117323069442	1.1490510264402785	2.0149697676830645	1.492164169278347	0.8431588596965982	1.6141051225983232	0.2449232086716827	1.2514073518332387	1.692041511855084	0.0382877194020637	0.4424220023148617	0.1863073831769105	1.1662541122534802	1.7671151439697947	0.0436402355387066	1.094481347889123	2.135188723224814	1.7512501168657757	1.6692653831713256	1.0040777591915784	1.8495620193745876	0.6085430788352642	1.8204800695683712	1.46744077428431	1.9607849940384272	1.165708143053935	0.035448107911717	1.6236988683865434	1.980577379484351	1.3623068673159158	1.4928257474148807	1.57971405021599	0.8785902940371286	1.637384151086611	0.5089463162239116	0.8132150671687713	0.5749864759830378	2.037322947628955	0.3581447459098934	0.8062059361456305	1.3527073745011862	1.118959867233966	1.7215235892138616	0.6453414033299824	1.0908462805025885	2.0859416818345244	0.5475180912278967	1.8803551444254225	1.9221491959752468	1.1627145684299445	0.0	1.6697620093374217	1.408343177240796	0.092152427134308	1.814981747251021	0.3631198172430558	1.5899346400866878	1.4848422368776302	1.669830991370772	1.991792274150811	1.0286116139706944	0.1578617008527083	1.9842536732697729	2.094819566048084	1.0225396927237178	1.0701434860825465	0.984875301045928	0.6667406546014409	2.1355263227287877	3.4485577424464355	1.5687931761421143	1.789678139333742	1.7822793978125753	2.7898554288268844	1.5363508712933365	1.466735424407349	0.3837091609992411	0.0054328225379672	1.0374287571495375	1.287947416461536	0.0128759945680547	1.206148191569594	0.0157878095729278	1.611423788560377	0.0833442682931715	1.5186400506895843	1.226902339451184	0.6452017224425324	0.1498847843836753	0.1642224935205781	1.9759916300717864	2.1038980805601013	1.3290466620538632	1.3793890653676657	1.890362249488599	1.235172819985348	1.520577356756052	1.6407482488958127	0.8853652631960335	1.3981583673166127	0.6381949491728391	1.3185423208862574	1.426487317276566	0.3108887326175465	2.366487511982805	1.6389778942026176	1.3923004482384056	1.5487882545624985	1.8269560809607857	1.8273929276952257	2.433872216563445	1.5718987492902334	1.8256139877007855	1.1288008606725344	0.2315878808970836	1.9825039586876951	1.4638040828206782	0.6970134289022989	0.0380759640468128	0.9852362687974704	1.4819864733386836	1.573817048711398	1.8877306746528215	1.4994242341296693	0.0	0.3570075812329812	2.1207052018350967	1.9168731741314056	0.2238240228812921	1.1741214093707906	1.200220356548544	1.628423048878087	1.6745699452525349	1.5138463137672713	0.9639345476735924	2.412427923689801	1.8938069275733544	0.5421005517662296	1.379646512522667	2.338555232007904	0.7374921076929123	0.0473833743733364	1.1871126200718616	2.208923404057302	1.061396810277508	2.110685226150374	0.0768474232540514	1.1255982741958863	1.745477482367372	1.7089575828006696	1.3169112910321543	1.4850113146922477	1.2073554219078564	2.0152385170507157	0.8303803829706228	2.084791527428457	1.2380127407492691	1.4900580335240166	1.7513944781230966	1.791402605433566	1.1080838267915898	1.594162166000987	2.097735882426294	1.791776260788154	0.0056298126594258	0.0620494452416925	0.124966345726232	0.4838243524165608	0.9932340661936522	0.2571572969420284	1.4470270988289136	1.04973840438626	1.7587349492964628	0.9035098880070306	1.79205592287698	1.0051580452666484	1.4593859781265512	0.6223125834473177	1.0921416572373277	1.3476893439316076	0.2932022410474775	2.2613261965035285	2.047899038377585	0.0	0.055378120577618	1.8621642535880136	1.063640555383716	0.039104952774364	0.1314285811159375	1.600947016232689	1.6869427238712953	1.1862595954733717	1.2804119941224172	2.174739595786817	2.4921402946309543	1.076660957184663	2.3585689779178978	1.18424132906206	0.7779844636236715	1.6371631525757937	2.0369779948826428	1.909384430370351	0.5921596494362066	0.2874828177414983	0.0	2.103909906478363	1.7755596472547532	0.9148135272448776	0.466262387823343	1.453159315505388	1.299718995459031	1.686918155801457	1.0058244874169673	1.703141481881062	1.7627092620591505	0.2350956397967064	1.3301416919831142	0.8174793552947074	1.1556927584718115	2.8031950298016977	0.0	1.4331648414437768	1.713039737699536	3.100102245225515	1.4128833662952451	0.9998642893487576	1.834700814836947	1.60187696287265	2.417751449283802	1.3932399496892274
TCGA-05-4382-01A	1.202831097537388	2.3168424078295313	0.2186878628740716	1.0519663562194588	1.3057601492692767	0.1636226400157588	0.8724330580508347	1.6913136469652794	0.1289648442000071	0.1322001318084583	0.1775561688121945	1.4968436880003284	1.2887914661785067	1.2437004147152697	1.6388836191490554	0.2605794219037682	2.239459766530339	2.7962633276125826	1.4311347395887293	0.004586491078468	0.7993826774079321	0.0393120741778109	1.0593990690446882	1.4190098157025326	1.1284691869075385	1.6253052948449025	0.0	1.3448444378020576	0.04086809248916	1.5577286843730096	0.841378786166458	2.368036844541807	3.1054866779137353	1.3270919982710605	0.7818059431388032	1.2995110491824386	0.921693473540665	2.016690085782318	1.8698231201656732	1.6250307280300464	1.3231278328470448	1.3945182070440902	1.2881352547261846	1.9502528657858764	1.5110089941547855	1.9974830421501983	0.6641231448012067	2.1457530623597365	0.859907221090622	1.0251869323518898	1.316081380024524	1.9385172409855795	1.1106172949630122	0.1645619190512244	1.2911351297178015	1.1842211040893256	1.9820817465381808	1.693723567242373	1.9387857333297531	2.337347279054586	1.4730747250811589	1.1973131822982612	1.7888960447774922	0.9126686834881064	0.8972546437844596	0.2124161322756264	1.135482050546177	1.8277994235906576	0.861879342668312	1.0186467291048047	1.4054219736582612	0.1079648268664588	1.4343925799112311	1.7080051615741578	0.0568225411403585	0.3760595996913889	0.1638666293935331	1.1485465202432834	1.776650630099165	0.1177504704772541	0.7652569973513471	1.947147129541739	1.9111775313441404	1.5417388193963495	1.102709503127373	1.792636780341332	0.7787635282204591	1.2251262656926654	1.425141631038747	1.9746224773180032	1.0987842885962165	0.1522205590262394	1.7856933754844209	1.6122642186581897	1.4609579957622796	1.548059728667905	1.5133423010632194	1.0633772400425536	1.650285321215727	0.7956969659079336	0.7946750364893923	1.2064547468780715	1.974740527698544	0.0557905910853941	0.463035174164588	1.3387178346117192	1.095227978106731	1.9672360255076893	1.2357237723167072	0.8205978455876278	1.8760583509178528	0.6788284499790955	1.8493663040577488	1.864087724881263	1.3025604511072393	0.0441125924818622	1.897636360143592	1.3212435755476166	0.0391549723946246	1.718072219112715	0.8457768957043974	1.3868274612536031	1.5497950894596415	1.7232489070732504	2.0746221796429145	1.1944307068834887	0.2252637838103277	2.1593913856996623	1.7862475876609285	1.0742885570883434	1.2232294144997424	1.053431409550975	0.680782161782478	2.433339056167062	3.494944847413314	1.5124450210952485	2.017421298175418	1.60499628320148	2.6315165196543107	1.5076389800295569	1.6067719367749964	0.2373034754664306	0.0150116836079461	1.0161412566387915	1.1716006259424947	0.0282699556497594	1.3866037119117711	0.0059485738119494	1.6162218796676016	0.5131131915216774	1.5729840805208253	1.037659019131056	0.6672639317621346	0.2697826532137918	0.2395035743118581	1.9248295146926608	2.0135530327364592	1.6413587194673345	1.4232728700932389	1.878841894775002	1.0928502076003146	1.6687753884698115	1.6206894026987049	1.0600154769354433	1.5583174350333735	1.0223715887573184	1.4380475646224211	1.5184181762586535	0.0171612206463319	2.3020383465749807	1.3857154981319126	1.3600702005028744	1.5459092051755157	1.5771554473802307	1.735525435264876	1.951601361108488	0.6571510289760812	1.6013961292075216	1.3332205464331432	0.276201652938809	1.856687709648436	1.3257481211083055	0.5748805407666375	0.1209604526294952	0.8730540057156246	1.1720571745086852	1.2300660140702169	1.629732300076198	1.4022367712128676	0.0	0.3759700963991342	1.835181133581212	1.8604052860891305	0.2382787539213365	1.0290326617509975	0.915216610881142	0.9035810593891116	1.683429597501469	1.63007252772722	0.8021833432225817	2.4995116468444083	1.781635133019848	0.7064474722846233	1.145444137666964	1.2501946635303214	0.7041795200055715	0.4339641090699603	1.2475389037761833	0.2768265644683352	1.3943256532710788	1.7345471204562932	0.0	1.3336923791394515	1.550592248651099	1.6671786572094418	1.3993789815699025	1.38125041387172	1.5395690286244377	1.6157565120526878	0.8334544896674839	1.5269763470512514	1.2822635662414212	1.289828787272787	1.7593346283414044	2.0364303098446213	1.3531227228435456	1.2839814883129637	1.897419075741733	1.977533265906187	0.0185940939772621	0.1490023854424858	0.2279345210867308	0.2649122691267369	1.2274189169431169	1.4394824251765386	1.2878773188543966	1.195263861538454	1.6650292227139531	0.1877329368682691	1.8480266339537472	0.9924004395299022	1.056549065600769	1.0631440040842757	1.2792171042882727	1.5459544107230816	0.3494327219492225	2.2937552888413535	1.3719487813441709	0.0	0.0425810542472128	1.84964701402105	1.018325469517007	0.0706024271534983	0.1239581406366773	1.4269071785188197	1.2550076159776682	0.9943071566294204	2.418904682687605	2.162740988588885	2.7728156633861283	1.2747459443947131	2.140641968854417	1.0451985942074655	0.2714695857139407	1.6592114100667377	1.7770128066436923	1.2031050352239916	0.6580020962907311	0.2527808641514519	0.0046895463292638	1.2556645783244926	1.5618688240060243	1.3812520250598184	0.668036122989038	1.1628311148312815	1.4905467112593722	1.1442560153579409	1.025604455731017	1.26737481656937	1.676331544713325	0.1607203632269232	1.231705175364901	1.2242030669266246	1.222832512761674	2.4558332247171406	0.0	1.734942256839611	1.8266112280437636	2.6623033225483255	0.935731156326671	1.0776716004292304	1.5108976729856936	1.344609459381091	2.0099878823062274	1.3778861965796234
